poly_id,elevation_zone,mean,std,year
95,1500,0.09803744828362382,0.001785082970133965,2025
96,1500,0.09994135712428177,0.0027625178860228314,2025
97,1500,0.08683557028923554,0.002521598581891586,2025
98,1500,0.11914172333497475,0.010619839234616167,2025
99,2000,0.10584091079506187,0.006159040268274027,2025
100,1500,0.11688145026391417,0.00018742414158170323,2025
101,1500,0.1345349660093407,0.010673197550430114,2025
102,1500,0.12165161568845695,0.004179619365577979,2025
103,1500,0.1252189282174518,0.01698486845100982,2025
104,1500,0.20325553327884688,0.019440872691521838,2025
105,1500,0.22242774881435193,0.051590402244133,2025
106,1500,0.12526341856101392,0.007401026313877666,2025
107,1500,0.14927850568497028,0.012427013202832154,2025
108,1500,0.18116305002260494,0.00860999738471588,2025
109,1500,0.1891320649161344,0.0010726760991169246,2025
110,1500,0.23599381058399538,0.04423100004301987,2025
111,2000,0.1467103529055224,0.004485018441954036,2025
112,2000,0.1260837644544935,0.0048244884511561845,2025
113,1500,0.12400485777878792,0.0010614786797297007,2025
114,1500,0.12574078815792206,0.0035386949038653396,2025
115,2000,0.1188153367035591,0.005291587937189791,2025
116,2000,0.12225659895804997,0.00783023265757297,2025
117,1500,0.12998157101167268,0.013831919593234328,2025
118,1500,0.16848070324550088,0.02086474717755931,2025
119,2000,0.16197158673410045,0.007362284139262167,2025
120,1500,0.13680567181762363,0.007589299691738911,2025
121,1500,0.2088802250074078,0.010555750199478773,2025
122,1500,0.13729945999001705,0.0022946160268835754,2025
123,2000,0.11423606538972605,0.002845586678639926,2025
124,1500,0.1335339538556582,0.002297615255086795,2025
125,1500,0.13308256109777192,0.006427627337406782,2025
126,1500,0.11565371426650414,0.006836736088860593,2025
127,2000,0.1325502039003983,0.0013936622216204203,2025
128,1500,0.14240854724440374,0.002328116413595524,2025
129,2000,0.11440650735569997,0.004555171154021184,2025
130,2000,0.12498804220108173,0.0022787212007416586,2025
131,1500,0.12709736402137767,0.006049496148118086,2025
132,1500,0.10361441409343418,0.007847758707927845,2025
133,2000,0.15662378040532937,0.005644407897095735,2025
134,2000,0.14301118563879311,0.002637798627272879,2025
135,2000,0.1324997265903114,0.004094887504370216,2025
136,2000,0.1357648848023029,0.0027125231582468766,2025
137,2000,0.18154481968742062,0.026750152012971637,2025
138,2000,0.17523255313623082,0.004051938731585224,2025
139,2000,0.17582074310075108,0.024151757097780138,2025
140,2000,0.17484924325612972,0.009890992657879513,2025
141,1500,0.1382997069192396,0.0008980572547580292,2025
142,1500,0.12780213831636175,0.003175652472683737,2025
143,2000,0.18160703691892469,0.04963002190163252,2025
144,1500,0.15285312397933598,0.003961111280713002,2025
145,2000,0.15705837600547093,0.004565314824047763,2025
146,1500,0.12549454600521676,0.009179356498794375,2025
